Peer: Server4, View: 1, Phase 19:ABCDEFG18
Peer: Server4, View: 1, Phase 20:ABCDEFG19
Peer: Server4, View: 1, Phase 21:ABCDEFG20
Peer: Server4, View: 1, Phase 22:ABCDEFG21
Peer: Server4, View: 1, Phase 23:ABCDEFG22
Peer: Server4, View: 1, Phase 24:ABCDEFG23
Peer: Server4, View: 1, Phase 25:ABCDEFG24
Peer: Server4, View: 1, Phase 26:ABCDEFG25
Peer: Server4, View: 1, Phase 27:ABCDEFG26
Peer: Server4, View: 1, Phase 28:ABCDEFG27
Peer: Server4, View: 1, Phase 29:ABCDEFG28
Peer: Server4, View: 1, Phase 30:ABCDEFG29
Peer: Server4, View: 1, Phase 31:ABCDEFG30
Peer: Server4, View: 1, Phase 32:ABCDEFG31
Peer: Server4, View: 1, Phase 33:ABCDEFG32
Peer: Server4, View: 1, Phase 34:ABCDEFG33
Peer: Server4, View: 1, Phase 35:ABCDEFG34
Peer: Server4, View: 1, Phase 36:ABCDEFG35
Peer: Server4, View: 1, Phase 37:ABCDEFG36
Peer: Server4, View: 1, Phase 38:ABCDEFG37
Peer: Server4, View: 1, Phase 39:ABCDEFG38
Peer: Server4, View: 1, Phase 40:ABCDEFG39
Peer: Server4, View: 1, Phase 41:ABCDEFG40
Peer: Server4, View: 1, Phase 42:ABCDEFG41
Peer: Server4, View: 1, Phase 43:ABCDEFG42
Peer: Server4, View: 1, Phase 44:ABCDEFG43
Peer: Server4, View: 1, Phase 45:ABCDEFG44
Peer: Server4, View: 1, Phase 46:ABCDEFG45
Peer: Server4, View: 1, Phase 48:ABCDEFG47
Peer: Server4, View: 1, Phase 49:ABCDEFG48
Peer: Server4, View: 1, Phase 50:ABCDEFG49
Peer: Server4, View: 1, Phase 51:ABCDEFG50
Peer: Server4, View: 1, Phase 52:ABCDEFG51
Peer: Server4, View: 1, Phase 53:ABCDEFG52
Peer: Server4, View: 1, Phase 54:ABCDEFG53
Peer: Server4, View: 1, Phase 55:ABCDEFG54
Peer: Server4, View: 1, Phase 56:ABCDEFG55
Peer: Server4, View: 1, Phase 57:ABCDEFG56
Peer: Server4, View: 1, Phase 58:ABCDEFG57
Peer: Server4, View: 1, Phase 59:ABCDEFG58
Peer: Server4, View: 1, Phase 60:ABCDEFG59
